user_input,retrieved_contexts,reference,context_recall,context_precision
ما هي الخطوات الواجب اتباعها لضمان الالتزام بإجراءات الطوارئ الصناعية في وقت الحوادث؟,"['تلتزم المنشاه وفروعها باجراء تقييم وتحليل للمخاطر والكوارث الصناعيه والطبيعيه المتوقعه واعداد خطه طوارء لحمايه المنشاه والعمال بها عند وقوع الكارثه ، علي ان يتم اختبار فاعليه هذه الخطه واجراء بيانات عمليه عليها للتاكد من كفاءتها وتدريب العمال لمواجهه متطلباتها. وتلتزم المنشاه بابلاغ الجهه الاداريه', 'عمليه عليها للتاكد من كفاءتها وتدريب العمال لمواجهه متطلباتها. وتلتزم المنشاه بابلاغ الجهه الاداريه المختصه بخطه الطوارء وبايه تعديلات تطرا عليها ، وكذلك في حاله تخزين مواد خطره او استخدامها. وفي حاله امتناع المنشاه عن تنفيذ ما توجبه الاحكام السابقه والقرارات المنفذه لها في المواعيد التي تحددها']",وفقًا للمادة 215 من قانون العمل المصري، تلتزم المنشأة بوضع خطة طوارئ شاملة وتدريب العمال عليها، إضافة إلى إبلاغ الجهات الإدارية المختصة بها وأي تعديلات تحدث. يجب تضمين جميع السيناريوهات الممكنة لإدارة الأزمة والتأكد من فعاليتها من خلال تنفيذ بيانات عملية.,0.5,0.99999999995
كيف يمكن للمنشآت تجهيز بيئة عمل مناسبة لتقليل مخاطر الانفجار؟,"['يصدر الوزير المختص القرارات اللازمه بتحديد المنشات وفروعها التي تلتزم بانشاء اجهزه وظيفيه للسلامه والصحه المهنيه وتامين بيءه العمل ، واللجان المختصه بذلك والجهات التي تتولي التدريب في هذه المجالات وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب', 'وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه']",وفقًا للمادة 214 من قانون العمل المصري، تُلزم المنشأة بتوفير أدوات وأجهزة الإطفاء المناسبة التي تطابق المواصفات القياسية، وتطوير المعدات واستخدام أحدث أساليب الوقاية لضمان بيئة آمنة وتقليل مخاطر الانفجار.,0.0,0.49999999995
ما هي السبل التي من خلالها تتأكد الجهة الإدارية من تنفيذ توجيهات الصحة والسلامة في المنشآت؟,"['مع مراعاه الاحكام الوارده بالكتاب السادس من هذا القانون ، تلتزم الجهه الاداريه المختصه بما ياتي: ۱ - اعداد جهاز متخصص للتفتيش علي المنشات يتشكل من اعضاء تتوافر فيهم المءهلات العلميه والخبره اللازمه في مجالات الطب والهندسه والعلوم وغيرها. ويتولي الجهاز المشار اليه مراقبه تنفيذ احكام السلامه والصحه', 'يصدر الوزير المختص القرارات اللازمه بتحديد المنشات وفروعها التي تلتزم بانشاء اجهزه وظيفيه للسلامه والصحه المهنيه وتامين بيءه العمل ، واللجان المختصه بذلك والجهات التي تتولي التدريب في هذه المجالات وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب']",وفقًا للمادة 224 من قانون العمل المصري، الجهة الإدارية تقوم بإعداد جهاز متخصص لمراقبة التنفيذ الفعال لتوجيهات الصحة والسلامة، يشمل ذلك برامج تدريبية وورش عمل للتأكيد على رفع مستوى الأداء للمدققين وتحقيق الامتثال المطلوب.,0.5,0.99999999995
ما هي الإجراءات الوقائية لتعزيز أمان العمال من المخاطر المتعلقة بالكهرباء؟,"['تلتزم المنشاه وفروعها بتوفير وساءل السلامه والصحه المهنيه وتامين بيءه العمل في اماكن العمل بما يكفل الوقايه من المخاطر الفيزياءيه الناجمه عما يلي بوجه خاص: (ا ) الوطاه الحراريه والبروده. (\u200cب) الضوضاء والاهتزازات. (\u200cج) الاضاءه. (\u200cد) الاشعاعات الضاره والخطره. (ه) تغيرات الضغط الجوي. (\u200cو) الكهرباء', 'وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه']",وفقًا للمادة 208 من قانون العمل المصري، المنشأة ملزمة بتزويد بيئة العمل بوسائل حماية من الكهرباء الاستاتيكية والديناميكية، مع توفير التدريب اللازم للعاملين على كيفية التعامل مع الكهرباء وتجهيزات الأمان اللازمة لضمان سلامتهم.,0.0,0.99999999995
ما هي التدابير القانونية لضمان السيطرة على المخاطر البيئية في مواقع العمل؟,"['والمواد المسببه للسرطان التي يتعرض لها العمال. (\u200cب) عدم تجاوز مخزون المواد الكيمياءيه الخطره كميات العتبه لكل منها. (\u200cج) توفير الاحتياطات اللازمه لوقايه المنشاه والعمال عند نقل وتخزين وتداول واستخدام المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره', 'المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره المتداوله متضمنا جميع البيانات الخاصه بكل ماده وبسجل لرصد بيءه العمل وتعرض العمال لخطر الكيماويات. (ه) وضع بطاقات تعريف لجميع المواد الكيمياءيه المتداوله في العمل موضحا بها الاسم العلمي والتجاري والتركيب']",وفقًا للمادة 204 من قانون العمل المصري، تُلزم المنشآت بأخذ التدابير اللازمة لاختيار مواقع العمل مع مراعاة حماية البيئة بحسب التشريعات السارية. كما تلتزم بتقييم الأثر البيئي بشكل دوري وتحديث الإجراءات الوقائية وفقًا للمتطلبات.,0.0,0.9999999999
كيف يمكن دعم إدارة المخاطر الصناعية لتوفير الوقاية اللازمة للعمال؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'والمواد المسببه للسرطان التي يتعرض لها العمال. (\u200cب) عدم تجاوز مخزون المواد الكيمياءيه الخطره كميات العتبه لكل منها. (\u200cج) توفير الاحتياطات اللازمه لوقايه المنشاه والعمال عند نقل وتخزين وتداول واستخدام المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره']",وفقًا للمادة 213 من قانون العمل المصري، الوزير المختص يصدر قرارات بحدود الأمان والاحتياطات اللازمة استنادًا للمخاطر المبينة في المواد 208 إلى 211، هذه الممارسة تهدف لتعزيز الأمان المهني من خلال توفير الإرشادات اللازمة لتحديد المخاطر المهنية وتطبيق التدابير الوقائية لتحقيق البيئة الآمنة.,0.0,0.99999999995
كيف يمكن تحقيق التدريب المتكامل لتحسين أداء الأفراد في جهاز تفتيش السلامة المهنية؟,"['متخصصه ونوعيه لرفع كفاءه ومستوي اداء افراد جهاز التفتيش المشار اليه في الفقره السابقه ، وتزويدهم بالخبرات الفنيه المتطوره بما يضمن افضل مستويات السلامه والصحه المهنيه وبيءه العمل. ۳ - تزويد جهاز التفتيش المشار اليه باجهزه ومعدات القياس وكافه الامكانيات اللازمه لاداء مهمته. ويكون التفتيش علي المنشات', 'في مجالات الطب والهندسه والعلوم وغيرها. ويتولي الجهاز المشار اليه مراقبه تنفيذ احكام السلامه والصحه المهنيه وبيءه العمل ويتم التفتيش علي اماكن العمل في فترات دوريه مناسبه. ۲ - تنظيم برامج تدريبيه متخصصه ونوعيه لرفع كفاءه ومستوي اداء افراد جهاز التفتيش المشار اليه في الفقره السابقه ، وتزويدهم']",وفقًا للمادة 224 من قانون العمل المصري، يتعين تنظيم برامج تدريبية متخصصة لرفع كفاءة أداء أفراد جهاز التفتيش، وتهيئتهم باستخدام المعدات وأجهزة القياس المتطورة، لضمان أفضل مستويات السلامة والصحة المهنية.,0.6666666666666666,0.99999999995
ما هي الإجراءات الأمنية المطلوبة لحماية العمال من المخاطر الناجمة عن تغييرات الضغط الجوي في بيئة العمل؟,"['تلتزم المنشاه وفروعها بتوفير وساءل السلامه والصحه المهنيه وتامين بيءه العمل في اماكن العمل بما يكفل الوقايه من المخاطر الفيزياءيه الناجمه عما يلي بوجه خاص: (ا ) الوطاه الحراريه والبروده. (\u200cب) الضوضاء والاهتزازات. (\u200cج) الاضاءه. (\u200cد) الاشعاعات الضاره والخطره. (ه) تغيرات الضغط الجوي. (\u200cو) الكهرباء', 'يكن في تنفيذها ما يعرض للخطر. (\u200cج) ان يحافظ علي مواعيد العمل ، وان يتبع الاجراءات المقرره في حاله التغيب عن العمل او مخالفه مواعيده. (\u200cد) ان يحافظ علي ما يسلمه اليه صاحب العمل من ادوات او اجهزه او مستندات او ايه اشياء اخري ، وان يقوم بجميع الاعمال اللازمه لسلامتها ، ويلتزم بان يبذل في ذلك عنايه']",وفقًا للمادة 208 من قانون العمل المصري، يجب على المنشأة توفير وسائل وقاية من المخاطر الفيزيائية الناجمة عن تغيرات الضغط الجوي، ويشمل ذلك تثقيف العمال حول المخاطر المحتملة وتدريبهم على الوسائل الوقائية الملائمة لهذه التغيرات.,0.5,0.9999999999
ما هي الإجراءات الكيميائية الوقائية اللازمة في المنشآت لحماية العمال؟,"['والمواد المسببه للسرطان التي يتعرض لها العمال. (\u200cب) عدم تجاوز مخزون المواد الكيمياءيه الخطره كميات العتبه لكل منها. (\u200cج) توفير الاحتياطات اللازمه لوقايه المنشاه والعمال عند نقل وتخزين وتداول واستخدام المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره', 'بطاقات تعريف لجميع المواد الكيمياءيه المتداوله في العمل موضحا بها الاسم العلمي والتجاري والتركيب الكيمياءي لها ودرجه خطورتها واحتياطات السلامه واجراءات الطوارء المتعلقه بها ، وعلي المنشاه ان تحصل علي البيانات المذكوره في هذه المواد من موردها عند التوريد. (و) تدريب العمال علي طرق التعامل مع المواد']",وفقًا للمادة 211 من قانون العمل المصري، تلتزم المنشأة بتوفير وسائل الوقاية من المخاطر الكيميائية، تشمل الإجراءات عدم تجاوز التركيزات المسموح بها، توفير أدوات الوقاية، تدريب العمال على التعامل السليم مع المواد الكيميائية، وتصميم سجل لحصر ورصد المواد المستخدمة.,1.0,0.99999999995
كيف تنظم الإدارة المتخصصة حماية العمال من الإصابة بالأمراض المهنية المستمرة؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'تشكل في كل محافظه بقرار من المحافظ المختص لجنه استشاريه للسلامه والصحه المهنيه وتامين بيءه العمل برءاسه المحافظ. وتضم في عضويتها ممثلين للجهات المعنيه في المحافظه ، وعددا متساويا من ممثلي منظمات اصحاب الاعمال وممثلي العمال في المحافظه ، وعددا من ذوي الخبره. ويصدر بتحديد اختصاصات هذه اللجان ونظام']",وفقًا للمادة 229 من قانون العمل المصري، تُنظم الإدارة الخاصة بدراسات الأمن الصناعي تخطيط الأبحاث المتعلقة بسلامة العمل وتنسيقها مع الجهات التنفيذية، حيث يتم تطبيق النتائج عبر برامج استباقية وقائية للحفاظ على صحة العمال ومتابعة الأمراض المهنية.,0.0,0.9999999999
ما هي السبل التي تثبت من خلالها المنشآت تقيدها بإجراءات الأمان المتعلقة بالضوضاء والاهتزازات؟,"['والاهتزازات. (\u200cج) الاضاءه. (\u200cد) الاشعاعات الضاره والخطره. (ه) تغيرات الضغط الجوي. (\u200cو) الكهرباء الاستاتيكيه والديناميكيه. (\u200cز) مخاطر الانفجار.', 'باماكن طهو وتناول الاطعمه والمشروبات علي الشهادات الصحيه الداله علي خلوهم من الامراض الوباءيه والمعديه.']",وفقًا للمادة 208 من قانون العمل المصري، يجب على المنشآت توفير وسائل وقاية من الضوضاء والاهتزازات، ويشمل ذلك تقييم مستويات الضوضاء والاهتزاز، توفير معدات وقائية، وإجراء تدريبات للعمال حول استخدام تلك المعدات، والحرص على إجراء فحوصات أمنية دورية.,0.0,0.0
كيف يتم تحسين إجراءات السلامة المهنية لحماية العاملين من المخاطر المختلفة؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'يكن في تنفيذها ما يعرض للخطر. (\u200cج) ان يحافظ علي مواعيد العمل ، وان يتبع الاجراءات المقرره في حاله التغيب عن العمل او مخالفه مواعيده. (\u200cد) ان يحافظ علي ما يسلمه اليه صاحب العمل من ادوات او اجهزه او مستندات او ايه اشياء اخري ، وان يقوم بجميع الاعمال اللازمه لسلامتها ، ويلتزم بان يبذل في ذلك عنايه']",وفقًا للمادة 213 من قانون العمل المصري، يُصدر الوزير المختص قرارات تتعلق بحدود الأمان والاشتراطات المتعلقة بإجراءات الوقاية من المخاطر، مما يعزز سلامة بيئة العمل عن طريق تطبيق المعايير والتوجيهات المحدثة لتحسين إجراءات السلامة.,0.0,0.9999999999
ما هي المتطلبات القانونية لتقييم وتأمين سلامة المعدات في بيئة العمل؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'يكن في تنفيذها ما يعرض للخطر. (\u200cج) ان يحافظ علي مواعيد العمل ، وان يتبع الاجراءات المقرره في حاله التغيب عن العمل او مخالفه مواعيده. (\u200cد) ان يحافظ علي ما يسلمه اليه صاحب العمل من ادوات او اجهزه او مستندات او ايه اشياء اخري ، وان يقوم بجميع الاعمال اللازمه لسلامتها ، ويلتزم بان يبذل في ذلك عنايه']",وفقًا للمادة 209 من قانون العمل المصري، تلزم المنشآت باتخاذ التدابير المناسبة لتوفير السلامة للمعدات في بيئة العمل، يشمل ذلك تقييم المخاطر، وتأمين الآلات بوسائل الحماية، وإجراء تفتيشكامل بشكل دوري لضمان عمل المعدات دون تعرض العمال للمخاطر.,0.0,0.99999999995
كيف يتم ضمان الالتزام بالمعايير المهنية لإجراءات الوقاية من الأضرار المتصلة بالكهرباء؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'يكن في تنفيذها ما يعرض للخطر. (\u200cج) ان يحافظ علي مواعيد العمل ، وان يتبع الاجراءات المقرره في حاله التغيب عن العمل او مخالفه مواعيده. (\u200cد) ان يحافظ علي ما يسلمه اليه صاحب العمل من ادوات او اجهزه او مستندات او ايه اشياء اخري ، وان يقوم بجميع الاعمال اللازمه لسلامتها ، ويلتزم بان يبذل في ذلك عنايه']",وفقًا للمادة 208 من قانون العمل المصري، المنشآت مُلزمة باتباع معايير السلامة الكهربائية المعمول بها دوليًا، عبر توفير وسائل الأمان اللازمة واستمرارية التدريب للعاملين مع التأكيد على استخدام أجهزة القياس الحديثة لضمان أفضل بيئة عمل ممكنة.,0.3333333333333333,0.9999999999
كيف يمكن تعزيز برامج السلامة المهنية داخل المنشآت لضمان حماية العمال من المخاطر المرضية؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'يصدر الوزير المختص القرارات اللازمه بتحديد المنشات وفروعها التي تلتزم بانشاء اجهزه وظيفيه للسلامه والصحه المهنيه وتامين بيءه العمل ، واللجان المختصه بذلك والجهات التي تتولي التدريب في هذه المجالات وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب']",وفقًا للمادة 219 من قانون العمل المصري، تُعزز برامج السلامة من خلال الفحوص الدورية التي يقوم بها طبيب المنشأة، والتنسيق مع التأمين الصحي لإجراء فحوص صحية مستمرة للعاملين تشتمل على اكتشاف الأمراض في مراحلها المبكرة لمنع تفاقمها.,0.0,0.9999999999
ما هي اعتبارات الجهة الإدارية لتنظيم التفتيش الصناعي لضمان الامتثال لقيود السلامة الصحة المهنية؟,"['يكون حق التفتيش بالنسبه لاشتراطات السلامه والصحه المهنيه وبيءه العمل الوارده في التراخيص لمفتشي السلامه والصحه المهنيه وبيءه العمل تطبيقا لاحكام القوانين والقرارات المنظمه لها.', 'متخصصه ونوعيه لرفع كفاءه ومستوي اداء افراد جهاز التفتيش المشار اليه في الفقره السابقه ، وتزويدهم بالخبرات الفنيه المتطوره بما يضمن افضل مستويات السلامه والصحه المهنيه وبيءه العمل. ۳ - تزويد جهاز التفتيش المشار اليه باجهزه ومعدات القياس وكافه الامكانيات اللازمه لاداء مهمته. ويكون التفتيش علي المنشات']",وفقًا للمادة 225 من قانون العمل المصري، الجهة الإدارية مُلزمة بقيام أفراد جهاز التفتيش بإجراء الفحوص الطبية والمعملية، وجمع العينات لتحليلها، وإجراء التفتيشات المباشرة للتحقق من الامتثال الكامل لقيود السلامة والصحة المهنية في المنشآت.,0.0,0.99999999995
ما هي العناصر الأساسية للتأكد من كفاءة فحوصات الطوارئ الصناعية في المنشآت الكبيرة؟,"['ما يلزم في هذا الشان. (\u200cج) استخدام المعدات والاجهزه والات التصوير وغيرها لتحليل اسباب الحوادث. (\u200cد) الاطلاع علي خطه الطوارء وتحليل المخاطر الخاصه بالمنشاه. (ه) الاطلاع علي نتاءج التقارير الفنيه والاداريه التي ترد للمنشاه عن انواع الحوادث الجسيمه واسبابها. (و) الاطلاع علي كميات المخزون من المواد', 'متخصصه ونوعيه لرفع كفاءه ومستوي اداء افراد جهاز التفتيش المشار اليه في الفقره السابقه ، وتزويدهم بالخبرات الفنيه المتطوره بما يضمن افضل مستويات السلامه والصحه المهنيه وبيءه العمل. ۳ - تزويد جهاز التفتيش المشار اليه باجهزه ومعدات القياس وكافه الامكانيات اللازمه لاداء مهمته. ويكون التفتيش علي المنشات']",وفقًا للمادة 215 من قانون العمل المصري، فحوصات الطوارئ تتضمن عناصر مثل إعداد خطة طوارئ، اختبار فاعليتها عبر تدريب دوري، وتقديم الإرشادات للعاملين حول الصيانة الوقائية، وضبط التجهيزات الوقائية.,0.0,0.9999999999
ما هي الخطوات القانونية لضمان الالتزام بالتعليمات وتنفيذ إجراءات الاستجابة للطوارئ؟,"['عمليه عليها للتاكد من كفاءتها وتدريب العمال لمواجهه متطلباتها. وتلتزم المنشاه بابلاغ الجهه الاداريه المختصه بخطه الطوارء وبايه تعديلات تطرا عليها ، وكذلك في حاله تخزين مواد خطره او استخدامها. وفي حاله امتناع المنشاه عن تنفيذ ما توجبه الاحكام السابقه والقرارات المنفذه لها في المواعيد التي تحددها', 'علي السلطات المختصه مساعده العاملين المكلفين بمراقبه تنفيذ هذا القانون والقرارات المنفذه له عند قيامهم بوظاءفهم متي طلب ذلك منها.']",وفقًا للمادة 215 من قانون العمل المصري، يلزم المنشأة إعداد خطة طوارئ شاملة وإجراء تدريبات واختبارات لتأكد من فعاليتها وتقديمها للجهة الإدارية بأي تعديلات. تتضمن أيضًا اتخاذ الإجراءات المناسبة في حال وجود اشتباه بخطر محتمل.,0.5,0.9999999999
كيف يتم تعزيز حماية العمال من المخاطر الناجمة عن البدائل الكيميائية الحديثة في بيئة العمل؟,"['البيانات المذكوره في هذه المواد من موردها عند التوريد. (و) تدريب العمال علي طرق التعامل مع المواد الكيمياءيه الخطره والمواد المسببه للسرطان وتعريفهم وتبصيرهم بمخاطرها وبطرق الامان والوقايه من هذه المخاطر.', 'المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره المتداوله متضمنا جميع البيانات الخاصه بكل ماده وبسجل لرصد بيءه العمل وتعرض العمال لخطر الكيماويات. (ه) وضع بطاقات تعريف لجميع المواد الكيمياءيه المتداوله في العمل موضحا بها الاسم العلمي والتجاري والتركيب']",وفقًا للمادة 211 من قانون العمل المصري، يجري تعزيز الحماية من خلال تقييم شاملة للمخاطر الكيميائية، توفير تدريب مستمر لإدراك المخاطر والتحكم فيها، وتطوير الخطط الوقائية لاستبعاد أو تقليل استخدام البدائل الكيميائية الخطرة غير المألوفة.,0.3333333333333333,0.9999999999
ما هي الإجراءات القانونية لتوفير وسائل النقل المناسبة للعمال في المواقع النائية؟,"['يلتزم من يستخدم عمالا في اماكن لا تصل اليها وساءل المواصلات العاديه ان يوفر لهم وساءل الانتقال المناسبه. وعلي من يستخدم عمالا في المناطق البعيده عن العمران ان يوفر لهم التغذيه المناسبه والمساكن الملاءمه مع مراعاه تخصيص بعضها للعمال المتزوجين. ويصدر الوزير المختص بالاتفاق مع الوزراء المعنيين ومع', 'مع مراعاه تخصيص بعضها للعمال المتزوجين. ويصدر الوزير المختص بالاتفاق مع الوزراء المعنيين ومع الاتحاد العام لنقابات عمال مصر ومنظمات اصحاب الاعمال القرارات اللازمه لتحديد المناطق البعيده عن العمران واشتراطات ومواصفات المساكن ، وتعيين اصناف الطعام والكميات التي تقدم منها لكل عامل وما يءديه صاحب العمل']",وفقًا للمادة 221 من قانون العمل المصري، يتعين على صاحب العمل توفير وسائل نقل ملائمة للعمال العاملين في مواقع نائية، ويشمل ذلك المساكن الملائمة للعاملين وعائلاتهم. يتطلب الأمر أيضًا التنسيق مع الجهات المختصة لتعزيز رضا وراحة العاملين.,0.6666666666666666,0.99999999995
ما هي التدابير اللازمة لضمان السلامة المهنية في مواقع البناء والتشييد؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'يصدر الوزير المختص القرارات اللازمه بتحديد المنشات وفروعها التي تلتزم بانشاء اجهزه وظيفيه للسلامه والصحه المهنيه وتامين بيءه العمل ، واللجان المختصه بذلك والجهات التي تتولي التدريب في هذه المجالات وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب']",وفقًا للمادة 209 من قانون العمل المصري، تتضمن التدابير توفير وسائل وقاية من المخاطر الميكانيكية، وإجراءات الأمان أثناء التشييد ووضع الأنظمة الصارمة لسلامة العمال لتحسين الأمان في مواقع البناء. يتسبب عدم الالتزام في زيادات المخاطر المهنية للعمال.,0.0,0.99999999995
ما هي التدابير الوقائية المطلوبة لحماية العمال من المواد الكيميائية الخطرة؟,"['والمواد المسببه للسرطان التي يتعرض لها العمال. (\u200cب) عدم تجاوز مخزون المواد الكيمياءيه الخطره كميات العتبه لكل منها. (\u200cج) توفير الاحتياطات اللازمه لوقايه المنشاه والعمال عند نقل وتخزين وتداول واستخدام المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره', 'المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره المتداوله متضمنا جميع البيانات الخاصه بكل ماده وبسجل لرصد بيءه العمل وتعرض العمال لخطر الكيماويات. (ه) وضع بطاقات تعريف لجميع المواد الكيمياءيه المتداوله في العمل موضحا بها الاسم العلمي والتجاري والتركيب']",وفقًا للمادة 211 من قانون العمل المصري، يتطلب توفير العاملين بوسائل الوقاية المناسبة، ورصد التركيزات الكيميائية وتسجيل البيانات ذات الصلة، وضمان التدريب المستمر على التعامل جيّدٍ مع المواد الكيميائية، وتقليل المخزونات لتفادي المخاطر.,0.0,0.99999999995
ما هي الآثار القانونية لتعديل شروط العقد بصفة مؤقتة من قبل صاحب العمل؟,"['ان يكلف العامل بعمل غير متفق عليه ولو كان يختلف عن عمله الاصلي ، كما ان له ان ينقص اجر العامل بما لا يقل عن الحد الادني للاجور. فاذا قام صاحب العمل بتعديل في شروط العقد وفقا للفقره السابقه كان للعامل ان ينهي عقد العمل دون ان يلتزم بالاخطار ، ويعتبر الانهاء في هذه الحاله انهاء مبررا من جانب صاحب', 'مع عدم الاخلال بحكم الماده (198) من هذا القانون ، وفي الحالات التي يحق فيها لصاحب العمل انهاء عقد العمل لاسباب اقتصاديه يجوز له بدلا من استخدام هذا الحق ان يعدل من شروط العقد بصفه مءقته ، وله علي الاخص ان يكلف العامل بعمل غير متفق عليه ولو كان يختلف عن عمله الاصلي ، كما ان له ان ينقص اجر العامل بما']",وفقًا للمادة 201 من قانون العمل المصري، يجوز لصاحب العمل تعديل شروط العقد بصفة مؤقتة لأسباب اقتصادية، مثل تكليف العامل بعمل غير متفق عليه أو إنقاص أجره بما لا يقل عن الحد الأدنى للأجور. في حالى التعديل المؤقت يحق للعامل إنهاء عقد العمل دون إخطار ويعتبر الإنهاء في هذه الحالة مبررًا من جانب صاحب العمل، ويستحق العامل مكافأة تشمل الأجر الشامل لشهر عن سنة الخدمة الأولى.,0.6666666666666666,0.99999999995
ما هي الالتزامات القانونية لمنشأة ما في حال رصد خطر داهم يتعلق بالمواد الكيميائية؟,"['والمواد المسببه للسرطان التي يتعرض لها العمال. (\u200cب) عدم تجاوز مخزون المواد الكيمياءيه الخطره كميات العتبه لكل منها. (\u200cج) توفير الاحتياطات اللازمه لوقايه المنشاه والعمال عند نقل وتخزين وتداول واستخدام المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره', 'تلتزم المنشاه وفروعها بتوفير وساءل الوقايه من المخاطر الكيمياءيه الناتجه عن التعامل مع المواد الكيمياءيه الصلبه والساءله والغازيه مع مراعاه ما يلي: (ا) عدم تجاوز اقصي تركيز مسموح به للمواد الكيماويه والمواد المسببه للسرطان التي يتعرض لها العمال. (\u200cب) عدم تجاوز مخزون المواد الكيمياءيه الخطره كميات']",وفقًا للمادة 215 من قانون العمل المصري، على المنشأة إعداد خطة طوارئ لحماية العمال وإخطار الجهة الإدارية المختصة بها. إذا قصرت المنشأة في ذلك، يمكن للجهة الإدارية إصدار أمر بإغلاق المنشأة حتى تزول أسباب الخطر، مع حق العمال في تقاضي أجورهم كاملة خلال فترة الإغلاق.,0.0,0.99999999995
